"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71"
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/livingston_andrew_rive","","","","","Andrew Livingston","","","","","","","","","","","","","","","","","","","","","","","","","","","15","Sophomore","6-0","","","","","","","QB","190","","","","","","","","","","","","","","","","","","Rye, NY / Rye","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/logie_emerson_4kfl","","","","","Emerson Logie","","","","","","","","","","","","","","","","","","","","","","","","","","","80","Freshman","6-3","","","","","","","TE","230","","","","","","","","","","","","","","","","","","New Canaan, CT / Deerfield Academy","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/loolo_victor_oz2y","","","","","Victor Loolo","","","","","","","","","","","","","","","","","","","","","","","","","","","26","Freshman","5-11","","","","","","","DB","190","","","","","","","","","","","","","","","","","","Port Harcourt, Nigeria / The Brook School","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/lynch_phil_y47s","","","","","Phil Lynch","","","","","","","","","","","","","","","","","","","","","","","","","","","57","Freshman","6-6","","","","","","","OL","295","","","","","","","","","","","","","","","","","","Milton, MA / Boston College HS","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/mackay_jacob_7du3","","","","","Jacob Mackay","","","","","","","","","","","","","","","","","","","","","","","","","","","96","Senior","6-5","","","","","","","DE","245","","","","","","","","","","","","","","","","","","Bronx, NY / Fieldston School","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/marchie_ike_rabs","","","","","Ike Marchie","","","","","","","","","","","","","","","","","","","","","","","","","","","19","Sophomore","6-3","","","","","","","DB","190","","","","","","","","","","","","","","","","","","Belleville, MI / Detroit Catholic Central","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/marti_zachary_mz4x","","","","","Zachary Marti","","","","","","","","","","","","","","","","","","","","","","","","","","","71","Junior","6-2","","","","","","","OL","275","","","","","","","","","","","","","","","","","","Miami, FL / Christopher Columbus","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/martino_james_2dp5","","","","","James Martino","","","","","","","","","","","","","","","","","","","","","","","","","","","34","Junior","6-0","","","","","","","ILB","225","","","","","","","","","","","","","","","","","","Woodbridge, CT / Hopkins School","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/mercer_brian_ojmi","","","","","Brian Mercer","","","","","","","","","","","","","","","","","","","","","","","","","","","94","Freshman","6-5","","","","","","","DE","220","","","","","","","","","","","","","","","","","","Melrose, MA / Melrose","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/montano_christian_309x","","","","","Christian Montano","","","","","","","","","","","","","","","","","","","","","","","","","","","63","Junior","6-4","","","","","","","OL","270","","","","","","","","","","","","","","","","","","Orange, CT / Hamden Hall","","","","","",""
